simp_plot,cycle,group_id,species,dbh_class_index,basal_cm2_ha,basal_ft2_ac
3367,2,3367_2nd,Standing dead,4,441.8,0.17672
3367,2,3367_2nd,Toxicodendron radicans,1,1.963,0.0007852
3367,2,3367_2nd,Juglans nigra,8,5940,2.376
3367,2,3367_2nd,Crataegus sp.,3,1435.2,0.57408
3367,2,3367_2nd,Fraxinus sp.,4,441.8,0.17672
3367,2,3367_2nd,Toxicodendron radicans,3,220.8,0.08832
3367,2,3367_2nd,Fraxinus pennsylvanica,7,3976,1.5904
3367,2,3367_2nd,Crataegus sp.,2,120.25,0.0481
3367,2,3367_2nd,Fraxinus sp.,11,45965.27043,18.38610817
3367,2,3367_2nd,Juglans nigra,11,32575.56692,13.03022677
3367,2,3367_2nd,Acer negundo,4,883.6,0.35344
3367,2,3367_2nd,Parthenocissus quinquefolia,1,1.963,0.0007852
3367,2,3367_2nd,Standing dead,8,5940,2.376
3367,2,3367_2nd,Crataegus sp.,6,7215,2.886
3367,2,3367_2nd,Platanus occidentalis,11,44769.65881,17.90786352
3367,2,3367_2nd,Vitis riparia,1,3.926,0.0015704
3367,2,3367_2nd,Parthenocissus quinquefolia,2,24.05,0.00962
3367,2,3367_2nd,Crataegus sp.,5,2454,0.9816
3367,2,3367_2nd,Fraxinus pennsylvanica,10,11040,4.416
3367,2,3367_2nd,Vitis aestivalis,3,110.4,0.04416
3367,2,3367_2nd,Juglans nigra,9,8300,3.32
3367,2,3367_2nd,Standing dead,3,441.6,0.17664
3367,2,3367_2nd,Juglans nigra,6,2405,0.962
3367,3,vitis_riparia_3367_3,Vitis riparia,1,1.963,0.0007852
3367,3,vitis_aestivalis_3367_3,Vitis aestivalis,2,240.5,0.0962
3367,3,lindera_benzoin_3367_3,Lindera benzoin,5,4908,1.9632
3367,3,juglans_nigra_3367_3,Juglans nigra,7,3976,1.5904
3367,3,crataegus_sp.1_3367_3,Crataegus sp.,5,1227,0.4908
3367,3,juglans_nigra_3367_3,Juglans nigra,8,11880,4.752
3367,3,acer_negundo_3367_3,Acer negundo,6,7215,2.886
3367,3,platanus_occidentalis_3367_3,Platanus occidentalis,11,44888.33247,17.95533299
3367,3,lindera_benzoin_3367_3,Lindera benzoin,3,441.6,0.17664
3367,3,ulmus_americana_3367_3,Ulmus americana,5,1227,0.4908
3367,3,crataegus_sp.2_3367_3,Crataegus sp.,5,3681,1.4724
3367,3,standing_dead_3367_3,Standing dead,2,72.15,0.02886
3367,3,vitis_riparia_3367_3,Vitis riparia,2,240.5,0.0962
3367,3,juglans_nigra_3367_3,Juglans nigra,9,8300,3.32
3367,3,fraxinus_pennsylvanica_3367_3,Fraxinus pennsylvanica,8,5940,2.376
3367,3,rosa_multiflora_3367_3,Rosa multiflora,0,13.741,0.0054964
3367,3,crataegus_sp.1_3367_3,Crataegus sp.,4,3976.2,1.59048
3367,3,juglans_nigra_3367_3,Juglans nigra,10,11040,4.416
3367,3,juglans_nigra_3367_3,Juglans nigra,6,2405,0.962
3367,3,standing_dead_3367_3,Standing dead,11,90996.07413,36.39842965
3367,3,juglans_nigra_3367_3,Juglans nigra,11,14454.54634,5.781818536
3367,3,standing_dead_3367_3,Standing dead,3,110.4,0.04416
3367,3,fraxinus_pennsylvanica_3367_3,Fraxinus pennsylvanica,2,24.05,0.00962
3367,3,lindera_benzoin_3367_3,Lindera benzoin,0,424.008,0.1696032
3367,3,vitis_riparia_3367_3,Vitis riparia,3,441.6,0.17664
3367,3,toxicodendron_radicans_3367_3,Toxicodendron radicans,2,48.1,0.01924
3367,3,crataegus_sp.1_3367_3,Crataegus sp.,2,72.15,0.02886
3367,3,ulmus_americana_3367_3,Ulmus americana,3,110.4,0.04416
3367,3,crataegus_sp.1_3367_3,Crataegus sp.,3,441.6,0.17664
3367,3,vitis_aestivalis_3367_3,Vitis aestivalis,3,662.4,0.26496
3367,3,standing_dead_3367_3,Standing dead,4,883.6,0.35344
3367,3,toxicodendron_radicans_3367_3,Toxicodendron radicans,3,552,0.2208
3367,3,acer_negundo_3367_3,Acer negundo,4,441.8,0.17672
3367,3,fraxinus_pennsylvanica_3367_3,Fraxinus pennsylvanica,5,2454,0.9816
3367,3,vitis_aestivalis_3367_3,Vitis aestivalis,1,1.963,0.0007852
3367,3,crataegus_sp.2_3367_3,Crataegus sp.,4,4418,1.7672
3367,3,toxicodendron_radicans_3367_3,Toxicodendron radicans,1,13.741,0.0054964
3367,3,acer_negundo_3367_3,Acer negundo,7,3976,1.5904
3367,3,crataegus_sp.2_3367_3,Crataegus sp.,3,441.6,0.17664
3367,3,crataegus_sp.1_3367_3,Crataegus sp.,6,2405,0.962
3368,1,3368_1st,Standing dead,7,3976,1.5904
3368,1,3368_1st,Liriodendron tulipifera,10,11040,4.416
3368,1,3368_1st,Acer rubrum,7,15904,6.3616
3368,1,3368_1st,Standing dead,5,3681,1.4724
3368,1,3368_1st,Acer rubrum,8,35640,14.256
3368,1,3368_1st,Ulmus americana,6,2405,0.962
3368,1,3368_1st,Acer rubrum,9,33200,13.28
3368,1,3368_1st,Nyssa sylvatica,4,1767.2,0.70688
3368,1,3368_1st,Nyssa sylvatica,5,1227,0.4908
3368,1,3368_1st,Fraxinus sp.,10,11040,4.416
3368,1,3368_1st,Acer rubrum,11,131031.1957,52.41247829
3368,1,3368_1st,Crataegus sp.,4,441.8,0.17672
3368,1,3368_1st,Ulmus americana,5,1227,0.4908
3368,1,3368_1st,Standing dead,2,72.15,0.02886
3368,1,3368_1st,Acer rubrum,12,53796.78968,21.51871587
3368,1,3368_1st,Ulmus americana,9,16600,6.64
3368,1,3368_1st,Liriodendron tulipifera,8,17820,7.128
3368,1,3368_1st,Liriodendron tulipifera,11,39684.36278,15.87374511
3368,1,3368_1st,Acer rubrum,5,3681,1.4724
3368,1,3368_1st,Crataegus sp.,3,220.8,0.08832
3368,1,3368_1st,Nyssa sylvatica,11,18550.79046,7.420316184
3368,1,3368_1st,Acer rubrum,4,441.8,0.17672
3368,1,3368_1st,Standing dead,4,883.6,0.35344
3368,1,3368_1st,Nyssa sylvatica,3,331.2,0.13248
3368,1,3368_1st,Acer rubrum,10,22080,8.832
3368,1,3368_1st,Liriodendron tulipifera,5,1227,0.4908
3368,1,3368_1st,Acer rubrum,6,7215,2.886
3368,2,3368_2nd,Acer rubrum,12,86819.24816,34.72769926
3368,2,3368_2nd,Liriodendron tulipifera,9,8300,3.32
3368,2,3368_2nd,Standing dead,3,441.6,0.17664
3368,2,3368_2nd,Nyssa sylvatica,4,1325.4,0.53016
3368,2,3368_2nd,Acer rubrum,6,4810,1.924
3368,2,3368_2nd,Nyssa sylvatica,3,331.2,0.13248
3368,2,3368_2nd,Ulmus americana,6,2405,0.962
3368,2,3368_2nd,Crataegus sp.,2,24.05,0.00962
3368,2,3368_2nd,Nyssa sylvatica,5,1227,0.4908
3368,2,3368_2nd,Acer rubrum,5,2454,0.9816
3368,2,3368_2nd,Liriodendron tulipifera,4,441.8,0.17672
3368,2,3368_2nd,Acer rubrum,11,137853.6354,55.14145417
3368,2,3368_2nd,Acer rubrum,4,441.8,0.17672
3368,2,3368_2nd,Ulmus americana,9,16600,6.64
3368,2,3368_2nd,Standing dead,10,11040,4.416
3368,2,3368_2nd,Nyssa sylvatica,11,20830.72279,8.332289115
3368,2,3368_2nd,Standing dead,2,625.3,0.25012
3368,2,3368_2nd,Lindera benzoin,3,220.8,0.08832
3368,2,3368_2nd,Liriodendron tulipifera,8,5940,2.376
3368,2,3368_2nd,Standing dead,1,3.926,0.0015704
3368,2,3368_2nd,Liriodendron tulipifera,5,1227,0.4908
3368,2,3368_2nd,Liriodendron tulipifera,10,11040,4.416
3368,2,3368_2nd,Liriodendron tulipifera,11,19244.2185,7.697687399
3368,2,3368_2nd,Crataegus sp.,3,331.2,0.13248
3368,2,3368_2nd,Ulmus americana,5,1227,0.4908
3368,2,3368_2nd,Acer rubrum,9,33200,13.28
3368,2,3368_2nd,Standing dead,5,1227,0.4908
3368,2,3368_2nd,Acer rubrum,8,35640,14.256
3368,2,3368_2nd,Lindera benzoin,0,1.963,0.0007852
3368,2,3368_2nd,Standing dead,0,9.815,0.003926
3368,2,3368_2nd,Standing dead,6,2405,0.962
3368,2,3368_2nd,Acer rubrum,7,15904,6.3616
3368,2,3368_2nd,Lindera benzoin,2,72.15,0.02886
3368,2,3368_2nd,Nyssa sylvatica,6,2405,0.962
3368,2,3368_2nd,Acer rubrum,13,13331.66258,5.332665034
3368,2,3368_2nd,Standing dead,7,3976,1.5904
3368,3,crataegus_sp.1_3368_3,Crataegus sp.,2,24.05,0.00962
3368,3,crataegus_sp.1_3368_3,Crataegus sp.,3,331.2,0.13248
3368,3,standing_dead_3368_3,Standing dead,7,3976,1.5904
3368,3,ulmus_americana_3368_3,Ulmus americana,9,8300,3.32
3368,3,acer_rubrum_3368_3,Acer rubrum,8,29700,11.88
3368,3,liriodendron_tulipifera_3368_3,Liriodendron tulipifera,6,2405,0.962
3368,3,acer_rubrum_3368_3,Acer rubrum,5,2454,0.9816
3368,3,nyssa_sylvatica_3368_3,Nyssa sylvatica,5,2454,0.9816
3368,3,acer_rubrum_3368_3,Acer rubrum,13,16691.36031,6.676544123
3368,3,ulmus_americana_3368_3,Ulmus americana,10,11040,4.416
3368,3,standing_dead_3368_3,Standing dead,9,8300,3.32
3368,3,ulmus_americana_3368_3,Ulmus americana,5,1227,0.4908
3368,3,nyssa_sylvatica_3368_3,Nyssa sylvatica,4,1325.4,0.53016
3368,3,nyssa_sylvatica_3368_3,Nyssa sylvatica,3,331.2,0.13248
3368,3,liriodendron_tulipifera_3368_3,Liriodendron tulipifera,9,8300,3.32
3368,3,acer_rubrum_3368_3,Acer rubrum,12,89551.09859,35.82043944
3368,3,berberis_thunbergii_3368_3,Berberis thunbergii,0,1.963,0.0007852
3368,3,nyssa_sylvatica_3368_3,Nyssa sylvatica,11,23758.29444,9.503317777
3368,3,rosa_multiflora_3368_3,Rosa multiflora,0,11.778,0.0047112
3368,3,ulmus_americana_3368_3,Ulmus americana,6,2405,0.962
3368,3,liriodendron_tulipifera_3368_3,Liriodendron tulipifera,4,441.8,0.17672
3368,3,nyssa_sylvatica_3368_3,Nyssa sylvatica,6,2405,0.962
3368,3,standing_dead_3368_3,Standing dead,3,110.4,0.04416
3368,3,standing_dead_3368_3,Standing dead,10,11040,4.416
3368,3,acer_rubrum_3368_3,Acer rubrum,6,4810,1.924
3368,3,liriodendron_tulipifera_3368_3,Liriodendron tulipifera,11,32977.45516,13.19098207
3368,3,acer_rubrum_3368_3,Acer rubrum,9,24900,9.96
3368,3,acer_rubrum_3368_3,Acer rubrum,7,7952,3.1808
3368,3,acer_rubrum_3368_3,Acer rubrum,4,441.8,0.17672
3368,3,rosa_multiflora_3368_3,Rosa multiflora,1,1.963,0.0007852
3368,3,liriodendron_tulipifera_3368_3,Liriodendron tulipifera,8,5940,2.376
3368,3,acer_rubrum_3368_3,Acer rubrum,11,139684.6342,55.87385366
3368,3,standing_dead_3368_3,Standing dead,6,2405,0.962
3369,1,3369_1st,Standing dead,6,2405,0.962
3369,1,3369_1st,Acer rubrum,2,48.1,0.01924
3369,1,3369_1st,Magnolia acuminata,2,24.05,0.00962
3369,1,3369_1st,Standing dead,1,21.593,0.0086372
3369,1,3369_1st,Acer rubrum,3,1987.2,0.79488
3369,1,3369_1st,Fraxinus americana,5,1227,0.4908
3369,1,3369_1st,Acer rubrum,4,5301.6,2.12064
3369,1,3369_1st,Fagus grandifolia,9,8300,3.32
3369,1,3369_1st,Liriodendron tulipifera,8,5940,2.376
3369,1,3369_1st,Fagus grandifolia,5,3681,1.4724
3369,1,3369_1st,Prunus serotina,6,2405,0.962
3369,1,3369_1st,Fagus grandifolia,11,81062.59378,32.42503751
3369,1,3369_1st,Acer saccharum,6,2405,0.962
3369,1,3369_1st,Fagus grandifolia,1,51.038,0.0204152
3369,1,3369_1st,Acer saccharum,4,1767.2,0.70688
3369,1,3369_1st,Standing dead,3,3201.6,1.28064
3369,1,3369_1st,Standing dead,5,1227,0.4908
3369,1,3369_1st,Prunus serotina,4,1767.2,0.70688
3369,1,3369_1st,Fagus grandifolia,2,841.75,0.3367
3369,1,3369_1st,Fagus grandifolia,10,11040,4.416
3369,1,3369_1st,Liriodendron tulipifera,6,2405,0.962
3369,1,3369_1st,Magnolia acuminata,3,110.4,0.04416
3369,1,3369_1st,Acer saccharum,8,11880,4.752
3369,1,3369_1st,Acer saccharum,5,7362,2.9448
3369,1,3369_1st,Fraxinus americana,2,48.1,0.01924
3369,1,3369_1st,Standing dead,4,1767.2,0.70688
3369,1,3369_1st,Acer saccharum,7,3976,1.5904
3369,1,3369_1st,Acer rubrum,6,4810,1.924
3369,1,3369_1st,Acer saccharum,2,1130.35,0.45214
3369,1,3369_1st,Acer rubrum,5,4908,1.9632
3369,1,3369_1st,Standing dead,2,1274.65,0.50986
3369,1,3369_1st,Fagus grandifolia,6,2405,0.962
3369,1,3369_1st,Magnolia acuminata,4,883.6,0.35344
3369,1,3369_1st,Fagus grandifolia,3,5409.6,2.16384
3369,1,3369_1st,Liriodendron tulipifera,4,441.8,0.17672
3369,1,3369_1st,Fagus grandifolia,4,10161.4,4.06456
3369,1,3369_1st,Fraxinus americana,3,110.4,0.04416
3369,1,3369_1st,Acer saccharum,11,93288.10159,37.31524064
3369,1,3369_1st,Acer saccharum,3,2208,0.8832
3369,1,3369_1st,Liriodendron tulipifera,5,4908,1.9632
3369,1,3369_1st,Acer saccharum,1,13.741,0.0054964
3369,2,3369_2nd,Fraxinus sp.,5,1227,0.4908
3369,2,3369_2nd,Fagus grandifolia,2,697.45,0.27898
3369,2,3369_2nd,Acer rubrum,3,1435.2,0.57408
3369,2,3369_2nd,Standing dead,4,2650.8,1.06032
3369,2,3369_2nd,Fagus grandifolia,11,97171.42427,38.86856971
3369,2,3369_2nd,Acer saccharum,6,9620,3.848
3369,2,3369_2nd,Standing dead,1,5.889,0.0023556
3369,2,3369_2nd,Acer saccharum,8,5940,2.376
3369,2,3369_2nd,Liriodendron tulipifera,4,441.8,0.17672
3369,2,3369_2nd,Liriodendron tulipifera,9,8300,3.32
3369,2,3369_2nd,Fagus grandifolia,4,9277.8,3.71112
3369,2,3369_2nd,Acer saccharum,3,1656,0.6624
3369,2,3369_2nd,Prunus serotina,6,2405,0.962
3369,2,3369_2nd,Fagus grandifolia,10,11040,4.416
3369,2,3369_2nd,Acer saccharum,11,97834.69302,39.13387721
3369,2,3369_2nd,Standing dead,2,673.4,0.26936
3369,2,3369_2nd,Acer saccharum,7,3976,1.5904
3369,2,3369_2nd,Standing dead,3,1545.6,0.61824
3369,2,3369_2nd,Acer saccharum,9,8300,3.32
3369,2,3369_2nd,Acer saccharum,2,529.1,0.21164
3369,2,3369_2nd,Acer saccharum,1,5.889,0.0023556
3369,2,3369_2nd,Magnolia acuminata,3,110.4,0.04416
3369,2,3369_2nd,Standing dead,5,1227,0.4908
3369,2,3369_2nd,Acer saccharum,4,2209,0.8836
3369,2,3369_2nd,Prunus serotina,4,883.6,0.35344
3369,2,3369_2nd,Acer saccharum,5,3681,1.4724
3369,2,3369_2nd,Acer rubrum,6,7215,2.886
3369,2,3369_2nd,Acer rubrum,5,4908,1.9632
3369,2,3369_2nd,Liriodendron tulipifera,5,2454,0.9816
3369,2,3369_2nd,Acer rubrum,4,4418,1.7672
3369,2,3369_2nd,Liriodendron tulipifera,6,7215,2.886
3369,2,3369_2nd,Fagus grandifolia,1,17.667,0.0070668
3369,2,3369_2nd,Fagus grandifolia,5,4908,1.9632
3369,2,3369_2nd,Fagus grandifolia,3,5299.2,2.11968
3369,3,standing_dead_3369_3,Standing dead,2,312.65,0.12506
3369,3,fagus_grandifolia_3369_3,Fagus grandifolia,1,21.593,0.0086372
3369,3,fagus_grandifolia_3369_3,Fagus grandifolia,11,101634.7635,40.6539054
3369,3,acer_saccharum_3369_3,Acer saccharum,5,2454,0.9816
3369,3,standing_dead_3369_3,Standing dead,5,1227,0.4908
3369,3,liriodendron_tulipifera_3369_3,Liriodendron tulipifera,4,441.8,0.17672
3369,3,acer_rubrum_3369_3,Acer rubrum,3,1324.8,0.52992
3369,3,acer_saccharum_3369_3,Acer saccharum,2,312.65,0.12506
3369,3,liriodendron_tulipifera_3369_3,Liriodendron tulipifera,7,3976,1.5904
3369,3,acer_saccharum_3369_3,Acer saccharum,9,8300,3.32
3369,3,acer_rubrum_3369_3,Acer rubrum,6,4810,1.924
3369,3,fagus_grandifolia_3369_3,Fagus grandifolia,3,3091.2,1.23648
3369,3,fagus_grandifolia_3369_3,Fagus grandifolia,2,312.65,0.12506
3369,3,liriodendron_tulipifera_3369_3,Liriodendron tulipifera,5,2454,0.9816
3369,3,prunus_serotina_3369_3,Prunus serotina,4,883.6,0.35344
3369,3,acer_rubrum_3369_3,Acer rubrum,5,4908,1.9632
3369,3,fagus_grandifolia_3369_3,Fagus grandifolia,5,4908,1.9632
3369,3,prunus_serotina_3369_3,Prunus serotina,7,3976,1.5904
3369,3,fagus_grandifolia_3369_3,Fagus grandifolia,6,2405,0.962
3369,3,standing_dead_3369_3,Standing dead,3,1545.6,0.61824
3369,3,liriodendron_tulipifera_3369_3,Liriodendron tulipifera,10,11040,4.416
3369,3,fraxinus_pennsylvanica_3369_3,Fraxinus pennsylvanica,6,2405,0.962
3369,3,acer_saccharum_3369_3,Acer saccharum,3,1324.8,0.52992
3369,3,acer_saccharum_3369_3,Acer saccharum,6,9620,3.848
3369,3,acer_saccharum_3369_3,Acer saccharum,4,2650.8,1.06032
3369,3,standing_dead_3369_3,Standing dead,4,3534.4,1.41376
3369,3,acer_rubrum_3369_3,Acer rubrum,4,3534.4,1.41376
3369,3,fagus_grandifolia_3369_3,Fagus grandifolia,10,11040,4.416
3369,3,acer_saccharum_3369_3,Acer saccharum,11,99316.34666,39.72653866
3369,3,acer_saccharum_3369_3,Acer saccharum,8,11880,4.752
3369,3,liriodendron_tulipifera_3369_3,Liriodendron tulipifera,6,7215,2.886
3369,3,standing_dead_3369_3,Standing dead,1,3.926,0.0015704
3369,3,acer_rubrum_3369_3,Acer rubrum,7,11928,4.7712
3369,3,magnolia_acuminata_3369_3,Magnolia acuminata,4,441.8,0.17672
3369,3,acer_saccharum_3369_3,Acer saccharum,1,1.963,0.0007852
3369,3,fagus_grandifolia_3369_3,Fagus grandifolia,4,6627,2.6508
3370,1,3370_1st,Fraxinus sp.,1,3.926,0.0015704
3370,1,3370_1st,Carya cordiformis,2,96.2,0.03848
3370,1,3370_1st,Acer rubrum,2,48.1,0.01924
3370,1,3370_1st,Hamamelis virginiana,2,48.1,0.01924
3370,1,3370_1st,Ulmus rubra,4,1767.2,0.70688
3370,1,3370_1st,Fagus grandifolia,6,4810,1.924
3370,1,3370_1st,Prunus serotina,4,883.6,0.35344
3370,1,3370_1st,Fagus grandifolia,3,1987.2,0.79488
3370,1,3370_1st,Standing dead,3,662.4,0.26496
3370,1,3370_1st,Acer saccharum,7,7952,3.1808
3370,1,3370_1st,Acer saccharum,9,16600,6.64
3370,1,3370_1st,Acer nigrum,3,220.8,0.08832
3370,1,3370_1st,Ulmus rubra,3,1766.4,0.70656
3370,1,3370_1st,Acer nigrum,2,192.4,0.07696
3370,1,3370_1st,Fagus grandifolia,2,721.5,0.2886
3370,1,3370_1st,Acer saccharum,4,9719.6,3.88784
3370,1,3370_1st,Carya glabra,3,441.6,0.17664
3370,1,3370_1st,Standing dead,2,865.8,0.34632
3370,1,3370_1st,Acer nigrum,4,1767.2,0.70688
3370,1,3370_1st,Fagus grandifolia,10,22080,8.832
3370,1,3370_1st,Fraxinus americana,1,3.926,0.0015704
3370,1,3370_1st,Acer saccharum,5,17178,6.8712
3370,1,3370_1st,Fraxinus americana,2,96.2,0.03848
3370,1,3370_1st,Acer nigrum,1,3.926,0.0015704
3370,1,3370_1st,Acer saccharum,11,63738.04547,25.49521819
3370,1,3370_1st,Acer saccharum,3,2649.6,1.05984
3370,1,3370_1st,Hamamelis virginiana,3,220.8,0.08832
3370,1,3370_1st,Prunus serotina,5,4908,1.9632
3370,1,3370_1st,Fagus grandifolia,4,2650.8,1.06032
3370,1,3370_1st,Standing dead,1,106.002,0.0424008
3370,1,3370_1st,Ostrya virginiana,5,2454,0.9816
3370,1,3370_1st,Acer saccharum,6,9620,3.848
3370,1,3370_1st,Acer saccharum,2,1154.4,0.46176
3370,1,3370_1st,Fraxinus americana,4,1767.2,0.70688
3370,1,3370_1st,Ulmus americana,3,220.8,0.08832
3370,1,3370_1st,Fraxinus americana,3,1104,0.4416
3370,1,3370_1st,Ostrya virginiana,1,3.926,0.0015704
3370,1,3370_1st,Ulmus rubra,11,42311.12694,16.92445078
3370,1,3370_1st,Ulmus rubra,2,384.8,0.15392
3370,1,3370_1st,Fagus grandifolia,1,51.038,0.0204152
3370,1,3370_1st,Acer nigrum,6,9620,3.848
3370,1,3370_1st,Prunus serotina,3,220.8,0.08832
3370,1,3370_1st,Acer saccharum,1,31.408,0.0125632
3370,2,3370_2nd,Ulmus rubra,11,44457.30596,17.78292238
3370,2,3370_2nd,Acer nigrum,7,7952,3.1808
3370,2,3370_2nd,Ulmus americana,3,662.4,0.26496
3370,2,3370_2nd,Fagus grandifolia,1,3.926,0.0015704
3370,2,3370_2nd,Ulmus rubra,4,883.6,0.35344
3370,2,3370_2nd,Standing dead,4,1767.2,0.70688
3370,2,3370_2nd,Acer nigrum,6,4810,1.924
3370,2,3370_2nd,Prunus serotina,5,4908,1.9632
3370,2,3370_2nd,Standing dead,2,577.2,0.23088
3370,2,3370_2nd,Fraxinus sp.,4,883.6,0.35344
3370,2,3370_2nd,Ostrya virginiana,6,4810,1.924
3370,2,3370_2nd,Fagus grandifolia,2,529.1,0.21164
3370,2,3370_2nd,Acer saccharum,11,77189.08858,30.87563543
3370,2,3370_2nd,Acer rubrum,4,883.6,0.35344
3370,2,3370_2nd,Fagus grandifolia,4,2650.8,1.06032
3370,2,3370_2nd,Acer saccharum,5,17178,6.8712
3370,2,3370_2nd,Fagus grandifolia,10,22080,8.832
3370,2,3370_2nd,Ulmus rubra,2,48.1,0.01924
3370,2,3370_2nd,Acer nigrum,4,883.6,0.35344
3370,2,3370_2nd,Hamamelis virginiana,3,220.8,0.08832
3370,2,3370_2nd,Carya cordiformis,2,48.1,0.01924
3370,2,3370_2nd,Prunus serotina,4,1767.2,0.70688
3370,2,3370_2nd,Ulmus sp.,2,48.1,0.01924
3370,2,3370_2nd,Standing dead,3,1104,0.4416
3370,2,3370_2nd,Acer nigrum,2,48.1,0.01924
3370,2,3370_2nd,Fagus grandifolia,3,1545.6,0.61824
3370,2,3370_2nd,Acer saccharum,4,6185.2,2.47408
3370,2,3370_2nd,Standing dead,1,3.926,0.0015704
3370,2,3370_2nd,Ulmus rubra,3,662.4,0.26496
3370,2,3370_2nd,Lindera benzoin,0,3.926,0.0015704
3370,2,3370_2nd,Acer saccharum,9,16600,6.64
3370,2,3370_2nd,Fagus grandifolia,6,4810,1.924
3370,2,3370_2nd,Acer saccharum,2,336.7,0.13468
3370,2,3370_2nd,Acer saccharum,6,9620,3.848
3370,2,3370_2nd,Standing dead,7,7952,3.1808
3370,2,3370_2nd,Carya ovata,3,220.8,0.08832
3370,2,3370_2nd,Acer saccharum,3,2870.4,1.14816
3370,2,3370_2nd,Fraxinus pennsylvanica,4,883.6,0.35344
3370,2,3370_2nd,Acer saccharum,7,7952,3.1808
3370,3,acer_saccharum_3370_3,Acer saccharum,10,22080,8.832
3370,3,fagus_grandifolia_3370_3,Fagus grandifolia,11,26020.08407,10.40803363
3370,3,acer_saccharum_3370_3,Acer saccharum,11,66980.16909,26.79206764
3370,3,acer_nigrum_3370_3,Acer nigrum,4,883.6,0.35344
3370,3,ulmus_rubra_3370_3,Ulmus rubra,3,441.6,0.17664
3370,3,acer_saccharum_3370_3,Acer saccharum,6,14430,5.772
3370,3,ostrya_virginiana_3370_3,Ostrya virginiana,6,4810,1.924
3370,3,ulmus_americana_3370_3,Ulmus americana,3,662.4,0.26496
3370,3,fagus_grandifolia_3370_3,Fagus grandifolia,3,1324.8,0.52992
3370,3,standing_dead_3370_3,Standing dead,3,1324.8,0.52992
3370,3,fagus_grandifolia_3370_3,Fagus grandifolia,1,11.778,0.0047112
3370,3,acer_nigrum_3370_3,Acer nigrum,7,15904,6.3616
3370,3,fagus_grandifolia_3370_3,Fagus grandifolia,4,1767.2,0.70688
3370,3,acer_saccharum_3370_3,Acer saccharum,4,5301.6,2.12064
3370,3,prunus_serotina_3370_3,Prunus serotina,5,2454,0.9816
3370,3,acer_saccharum_3370_3,Acer saccharum,5,12270,4.908
3370,3,ulmus_rubra_3370_3,Ulmus rubra,2,48.1,0.01924
3370,3,carya_ovata_3370_3,Carya ovata,3,220.8,0.08832
3370,3,ulmus_rubra_3370_3,Ulmus rubra,11,48733.79896,19.49351958
3370,3,standing_dead_3370_3,Standing dead,5,2454,0.9816
3370,3,fagus_grandifolia_3370_3,Fagus grandifolia,7,7952,3.1808
3370,3,acer_saccharum_3370_3,Acer saccharum,3,883.2,0.35328
3370,3,acer_saccharum_3370_3,Acer saccharum,7,15904,6.3616
3370,3,prunus_serotina_3370_3,Prunus serotina,4,1767.2,0.70688
3370,3,fagus_grandifolia_3370_3,Fagus grandifolia,2,96.2,0.03848
3370,3,standing_dead_3370_3,Standing dead,4,2650.8,1.06032
3370,3,standing_dead_3370_3,Standing dead,2,144.3,0.05772
3372,1,3372_1st,Quercus rubra,7,9940,3.976
3372,1,3372_1st,Prunus serotina,1,14.7225,0.005889
3372,1,3372_1st,Standing dead,1,29.445,0.011778
3372,1,3372_1st,Fraxinus pennsylvanica,1,4.9075,0.001963
3372,1,3372_1st,Acer rubrum,4,3313.5,1.3254
3372,1,3372_1st,Quercus alba,4,2209,0.8836
3372,1,3372_1st,Hamamelis virginiana,1,34.3525,0.013741
3372,1,3372_1st,Viburnum acerifolium,0,4.9075,0.001963
3372,1,3372_1st,Quercus rubra,9,20750,8.3
3372,1,3372_1st,Standing dead,6,6012.5,2.405
3372,1,3372_1st,Standing dead,3,2484,0.9936
3372,1,3372_1st,Quercus rubra,8,14850,5.94
3372,1,3372_1st,Acer rubrum,2,180.375,0.07215
3372,1,3372_1st,Hamamelis virginiana,2,3066.375,1.22655
3372,1,3372_1st,Hamamelis virginiana,4,11045,4.418
3372,1,3372_1st,Fagus grandifolia,1,4.9075,0.001963
3372,1,3372_1st,Standing dead,2,1022.125,0.40885
3372,1,3372_1st,Hamamelis virginiana,3,12972,5.1888
3372,1,3372_1st,Quercus rubra,4,1104.5,0.4418
3372,1,3372_1st,Viburnum acerifolium,1,122.6875,0.049075
3372,1,3372_1st,Prunus serotina,3,276,0.1104
3372,1,3372_1st,Fraxinus pennsylvanica,2,60.125,0.02405
3372,1,3372_1st,Fagus grandifolia,10,27600,11.04
3372,1,3372_1st,Quercus alba,5,3067.5,1.227
3372,1,3372_1st,Fagus grandifolia,4,1104.5,0.4418
3372,1,3372_1st,Quercus alba,2,60.125,0.02405
3372,1,3372_1st,Quercus rubra,12,38533.40104,15.41336042
3372,1,3372_1st,Fagus grandifolia,3,552,0.2208
3372,1,3372_1st,Prunus serotina,2,360.75,0.1443
3372,1,3372_1st,Acer rubrum,3,276,0.1104
3372,1,3372_1st,Quercus rubra,11,338490.3114,135.3961246
3372,2,quercus_rubra_3372_2,Quercus rubra,12,40649.26369,16.25970548
3372,2,fagus_grandifolia_3372_2,Fagus grandifolia,3,276,0.1104
3372,2,standing_dead_3372_2,Standing dead,11,107811.8022,43.1247209
3372,2,fagus_grandifolia_3372_2,Fagus grandifolia,10,27600,11.04
3372,2,hamamelis_virginiana_3372_2,Hamamelis virginiana,1,166.855,0.066742
